729166.7 2757111.1
833333.3 2757111.1
937500.0 2757111.1
1041666.7 2757111.1
1145833.3 2757111.1
1250000.0 2757111.1
1354166.7 2757111.1
1458333.3 2757111.1
1562500.0 2757111.1
1666666.7 2757111.1
1770833.3 2757111.1
1875000.0 2757111.1
1979166.7 2757111.1
2083333.3 2757111.1
2187500.0 2757111.1
2291666.7 2757111.1
2395833.3 2757111.1
2500000.0 2757111.1
0.0 2746000.0
104166.7 2746000.0
208333.3 2746000.0
312500.0 2746000.0
416666.7 2746000.0
520833.3 2746000.0
625000.0 2746000.0
729166.7 2746000.0
833333.3 2746000.0
937500.0 2746000.0
1041666.7 2746000.0
1145833.3 2746000.0
1250000.0 2746000.0
1354166.7 2746000.0
1458333.3 2746000.0
1562500.0 2746000.0
1666666.7 2746000.0
1770833.3 2746000.0
1875000.0 2746000.0
1979166.7 2746000.0
2083333.3 2746000.0
2187500.0 2746000.0
2291666.7 2746000.0
2395833.3 2746000.0
2500000.0 2746000.0
